Game Number,Day,Play,Visitor Team,Visitor Score,Home Team,Home Score,Overtime,Shutout
53,11,True,23,4,7,0,False,False
54,12,True,13,2,3,5,False,False
55,12,True,1,2,21,3,False,False
56,12,True,15,6,5,0,False,False
57,12,True,17,3,9,1,False,False
58,12,True,16,3,22,1,False,False
59,12,True,14,2,18,3,True,False
60,13,True,24,1,20,3,False,False
61,13,True,7,4,19,2,False,False
62,13,True,6,3,2,1,False,False
63,13,True,4,2,10,3,True,False
64,13,True,8,2,12,3,True,True
65,13,True,11,0,23,2,False,False
66,14,True,5,3,15,5,False,False
67,14,True,9,3,17,2,True,False
68,14,True,21,3,1,4,False,False
69,14,True,3,4,13,2,False,False
70,14,True,14,0,4,3,False,False
71,14,True,22,2,16,4,False,False
72,15,True,8,3,24,1,False,False
73,15,True,10,4,18,2,False,False
74,15,True,2,1,6,2,False,False
75,15,True,12,2,20,3,True,True
76,16,True,21,3,9,5,False,False
77,16,True,1,3,17,2,False,False
78,16,True,19,2,7,3,False,False
79,16,True,15,2,3,1,False,False
80,16,True,18,0,14,3,False,False
81,17,True,13,3,5,6,False,False
82,17,True,11,1,23,4,False,False
83,17,True,12,2,8,4,False,False
84,17,True,2,2,22,3,True,True
85,18,True,17,3,1,4,False,False
86,18,True,9,4,21,2,False,False
87,18,True,4,3,10,2,True,False
88,18,True,3,2,15,1,True,True
89,18,True,7,3,19,0,False,False
90,18,True,20,3,24,0,False,False
91,19,True,5,1,13,2,True,False
92,19,True,23,3,11,2,False,False
93,19,True,6,2,16,3,True,False
94,19,True,22,1,2,2,True,False
95,19,True,20,1,12,3,False,False
96,19,True,18,3,4,1,False,False
97,20,True,24,3,8,2,True,False
98,20,True,10,4,14,3,True,False
99,20,True,22,1,6,2,False,False
100,20,True,9,0,17,3,False,False
101,20,True,13,3,3,2,False,False
102,20,True,21,2,1,3,False,False
103,21,True,15,5,5,3,False,False
104,21,True,11,1,19,0,False,False
105,21,True,23,2,7,0,False,False
106,21,True,12,7,16,6,True,False
107,21,True,4,1,18,2,False,False
108,21,True,8,2,20,3,False,False
109,22,True,17,2,9,3,True,True
110,22,True,14,4,10,1,False,False
111,22,True,6,1,2,7,False,False
112,22,True,1,4,21,3,True,False
113,22,True,12,2,24,4,False,False
114,23,True,16,1,22,2,True,True
115,23,True,13,1,15,6,False,False
116,23,True,7,1,23,2,False,False
117,23,True,19,2,11,1,True,False
118,23,True,10,1,4,2,False,False
119,23,True,14,5,18,0,False,False
120,24,True,3,3,13,4,True,False
121,24,True,8,3,12,4,True,True
122,24,True,1,3,5,4,False,False
123,24,True,24,3,20,2,True,False
124,24,True,2,5,6,3,False,False
125,24,True,21,2,17,0,False,False
126,25,True,22,4,16,5,True,True
127,25,True,11,1,7,3,False,False
128,25,True,1,1,9,4,False,False
129,25,True,5,2,15,3,False,False
130,25,True,23,3,19,4,False,False
131,25,True,20,0,8,1,False,False
132,26,True,17,2,3,1,False,False
133,26,True,18,1,14,2,True,False
134,26,True,4,3,10,4,False,False
135,26,True,19,4,21,2,False,False
136,26,True,16,3,2,2,True,True
137,26,True,6,0,24,1,False,False
138,27,True,15,3,13,2,True,False
139,27,True,7,0,11,3,False,False
140,27,True,12,2,22,3,True,True
141,27,True,9,4,23,2,False,False
142,27,True,3,3,1,4,True,False
143,28,True,14,2,4,0,False,False
144,28,True,20,2,12,1,False,False
145,28,True,24,2,8,3,False,False
146,28,True,17,3,5,4,False,False
147,28,True,2,4,18,5,True,False
148,29,True,22,5,6,3,False,False
149,29,True,21,2,15,4,False,False
150,29,True,18,1,10,2,False,False
151,29,True,13,1,11,3,False,False
152,30,True,23,2,19,3,True,True
153,30,True,24,2,14,1,True,False
154,30,True,3,4,7,1,False,False
155,30,True,1,2,9,4,False,False
156,30,True,6,1,16,2,False,False
157,31,True,10,1,20,2,False,False
158,31,True,17,1,21,2,True,True
159,31,True,22,3,4,1,False,False
160,31,True,8,2,2,3,False,False
161,31,True,11,1,13,2,False,False
162,32,True,5,3,3,4,True,True
163,32,True,19,3,23,1,False,False
164,32,True,9,4,1,5,True,True
165,32,True,8,1,24,2,False,False
166,33,True,10,2,12,3,False,False
167,33,True,13,3,17,5,False,False
168,33,True,6,4,22,3,True,False
169,33,True,16,5,14,2,False,False
170,34,True,18,3,20,4,False,False
171,34,True,21,3,7,0,False,False
172,34,True,3,4,5,2,False,False
173,34,True,19,3,15,2,True,True
174,35,True,8,2,6,5,False,False
175,35,True,23,3,9,6,False,False
176,35,True,4,3,16,5,False,False
177,35,True,10,3,2,2,False,False
178,35,True,1,3,11,2,False,False
179,36,True,14,3,18,4,False,False
180,36,True,3,4,17,5,True,True
181,36,True,20,3,12,4,True,False
182,36,True,13,4,21,3,False,False
183,36,True,24,3,22,2,True,False
184,37,True,9,3,19,2,True,True
185,37,True,16,4,8,1,False,False
186,37,True,10,2,4,3,True,False
187,37,True,5,0,23,3,False,False
188,37,True,11,2,1,0,False,False
189,37,True,2,1,24,0,False,False
190,38,True,21,4,13,3,True,True
191,38,True,7,2,3,3,False,False
192,38,True,20,2,10,3,False,False
193,38,True,6,1,15,4,False,False
194,38,True,17,2,14,0,False,False
195,38,True,12,1,18,3,False,False
196,39,True,22,3,5,5,False,False
197,39,True,8,3,7,2,False,False
198,39,True,9,1,2,3,False,False
199,39,True,1,1,11,2,True,True
200,39,True,16,1,4,5,False,False
201,39,True,23,3,19,2,False,False
202,40,True,18,2,20,1,True,False
203,40,True,3,6,6,5,True,False
204,40,True,13,1,21,3,False,False
205,40,True,15,3,12,1,False,False
206,40,True,14,2,17,4,False,False
207,40,True,4,3,24,1,False,False
208,41,True,1,2,23,3,False,False
209,41,True,10,1,9,3,False,False
210,41,True,19,1,8,4,False,False
211,41,True,11,1,16,2,False,False
212,41,True,5,2,22,3,False,False
213,42,True,20,3,3,4,True,False
214,42,True,12,3,13,2,True,False
